Date,AirCraft_Type,AirCraft_Regn,AirCraft_FltNo,From,To,Total_Payload_kg,Distance_Flown_km,Hours_Flown
11/18/2024,C208,5Y-ESU,MAF 1,JUBA,TORIT,826,120,0.6
11/18/2024,C208,5Y-ESU,MAF 1,TORIT,JUBA,1250,120,0.5
11/20/2024,C208,5Y-ESU,MAF 1,JUBA,MVOLO,811,224,0.9
11/20/2024,C208,5Y-ESU,MAF 1,MVOLO,TONJ,840,196,0.8
11/20/2024,C208,5Y-ESU,MAF 1,TONJ,YIROL,1092,219,1
11/20/2024,C208,5Y-ESU,MAF 1,YIROL,JUBA,1227,222,0.8
11/21/2024,C208,5Y-ESU,MAF 1,JUBA,WILSON,626,900,3.5
11/30/2024,C208,5Y-ESU,MAF 1,WILSON,MANDERA,633,813,3
11/30/2024,C208,5Y-ESU,MAF 1,MANDERA,WILSON,915,856,3
12/2/2024,C208,5Y-ESU,MAF 1,WILSON,ELDORET INT'L,882,267,1
12/2/2024,C208,45-ESU,MAF 1,ELDORET  INT'L,LOKI,1041,437,1.6
12/2/2024,C208,5Y-ESU,MAF 1,LOKI,LOYENGALANI,734,309,1.2
12/2/2024,C208,45-ESU,MAF 1,LOYENGALANI,LOKITAUNG,914,207,0.8
12/2/2024,C208,5Y-ESU,MAF 1,LOKITAUNG,WILSON,1041,658,2.2
12/6/2024,C208,5Y-ESU,MAF 1,WILSON,ILERET,784,633,2.4
12/6/2024,C208,5Y-ESU,MAF 1,ILERET,ELDORET OLD,1130,430,1.5
12/6/2024,C208,5Y-ESU,MAF 1,ELDORET OLD,WILSON,1064,276,1.2
12/9/2024,C208,5Y-ESU,MAF 1,WILSON,LAISAMIS,754,365,1.5
12/9/2024,C208,5Y-ESU,MAF 1,LAISAMIS,MARSABIT,970,87,0.4
12/9/2024,C208,5Y-ESU,MAF 1,MARSABIT,ILERET,871,289,1
12/9/2024,C208,5Y-ESU,MAF 1,ILERET,SEDAR,1030,230,1
12/9/2024,C208,5Y-ESU,MAF 1,SEDAR,WILSON,1167,413,1.5
12/13/2024,C208,5Y-ESU,MAF 1,WILSON,WILSON,641,153,0.6
12/17/2024,C208,5Y-ESU,MAF 1,WILSON,ILERET,604,639,2.3
12/17/2024,C208,5Y-ESU,MAF 1,ILERET,MARSABIT,956,289,1.2
12/17/2024,C208,5Y-ESU,MAF 1,MARSABIT,WILSON,1124,452,1.6
1/1/2021,C208,5Y-BRE,MAF 2,HOMABAY,WIL,1234,278,1.2
1/3/2021,C208,5Y-BRE,MAF 2,WIL,LOGLOGO,969,409,1.6
1/3/2021,C208,5Y-BRE,MAF 2,LOGLOGO,MARSABIT,882,41,0.2
1/3/2021,C208,5Y-BRE,MAF 2,MARSABIT,MOYALE,929,174,0.7
1/3/2021,C208,5Y-BRE,MAF 2,MOYALE,GATAB LOWER,1035,259,1
1/3/2021,C208,5Y-BRE,MAF 2,GATAB LOWER,SEDAR,476,31,0.2
1/3/2021,C208,5Y-BRE,MAF 2,SEDAR,WILSON,1225,416,1.5
1/6/2021,C208,5Y-BRE,MAF 2,WILSON,LOKICHOGGIO,659,684,2.5
1/6/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,WILSON,1037,684,2.4
1/27/2021,C208,5Y-BRE,MAF 2,WILSON,LOGLOGO,938,488,1.7
1/27/2021,C208,5Y-BRE,MAF 2,LOGLOGO,MOYALE,897,209,0.9
1/27/2021,C208,5Y-BRE,MAF 2,MOYALE,WILSON,1034,622,2.1
1/28/2021,C208,5Y-BRE,MAF 2,WILSON,ELDORET INT'L,991,266,0.9
1/28/2021,C208,5Y-BRE,MAF 2,ELDORET INT'L,KEEKOROK,1149,220,0.8
1/28/2021,C208,5Y-BRE,MAF 2,KEEKOROK,WILSON,1283,176,0.9
1/30/2021,C208,5Y-BRE,MAF 2,WILSON,KEEKOROK,1050,178,0.7
1/30/2021,C208,5Y-BRE,MAF 2,KEEKOROK,WILSON,1157,176,0.7
1/30/2021,C208,5Y-BRE,MAF 2,WILSON,WILSON,616,181,0.7
2/1/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,1005,120,0.6
2/1/2021,C208,5Y-BRE,MAF 2,TORIT,OHILANG,1101,37,0.2
2/1/2021,C208,5Y-BRE,MAF 2,OHILANG,KIMATONG,1032,52,0.3
2/1/2021,C208,5Y-BRE,MAF 2,KIMATONG,KAPOETA,708,39,0.3
2/1/2021,C208,5Y-BRE,MAF 2,KAPOETA,CHUKUDUM,1232,65,0.4
2/1/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,TORIT,953,104,0.5
2/1/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1337,120,0.5
2/2/2021,C208,5Y-BRE,MAF 2,JUBA,PIBOR,1040,272,1.2
2/2/2021,C208,5Y-BRE,MAF 2,PIBOR,JUBA,1213,272,1
2/3/2021,C208,5Y-BRE,MAF 2,JUBA,KAPOETA,820,220,1
2/3/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOKICHOGGIO,951,106,0.5
2/3/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,KAPOETA,1047,106,0.5
2/3/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOTIMOR,1114,189,1
2/3/2021,C208,5Y-BRE,MAF 2,LOTIMOR,KAPOETA,464,189,0.8
2/3/2021,C208,5Y-BRE,MAF 2,KAPOETA,JUBA,1359,220,0.8
2/4/2021,C208,5Y-BRE,MAF 2,JUBA,MARIDI,923,239,0.9
2/4/2021,C208,5Y-BRE,MAF 2,MARIDI,MUNDRI,1081,113,0.6
2/4/2021,C208,5Y-BRE,MAF 2,MUNDRI,JUBA,1059,148,0.6
2/4/2021,C208,5Y-BRE,MAF 2,JUBA,YAMBIO,877,352,1.4
2/4/2021,C208,5Y-BRE,MAF 2,YAMBIO,JUBA,949,352,1.4
2/5/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,1047,120,0.5
2/5/2021,C208,5Y-BRE,MAF 2,TORIT,KAPOETA,1127,119,0.6
2/5/2021,C208,5Y-BRE,MAF 2,KAPOETA,CHUKUDUM,1207,65,0.4
2/5/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,JUBA,925,222,0.9
2/8/2021,C208,5Y-BRE,MAF 2,JUBA,KAPOETA,833,220,1
2/8/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOKI,995,106,0.5
2/8/2021,C208,5Y-BRE,MAF 2,LOKI,KAPOETA,1144,106,0.4
2/8/2021,C208,5Y-BRE,MAF 2,KAPOETA,TORIT,1226,119,0.5
2/8/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1289,120,0.5
2/9/2021,C208,5Y-BRE,MAF 2,JUBA,TAMBURA,906,463,1.8
2/9/2021,C208,5Y-BRE,MAF 2,TAMBURA,JUBA,1005,463,1.7
2/10/2021,C208,5Y-BRE,MAF 2,JUBA,YIROL,843,222,1
2/10/2021,C208,5Y-BRE,MAF 2,YIROL,RUMBEK,969,98,0.5
2/10/2021,C208,5Y-BRE,MAF 2,RUMBEK,TONJ,1046,120,0.5
2/10/2021,C208,5Y-BRE,MAF 2,TONJ,MVOLO,1027,196,0.9
2/10/2021,C208,5Y-BRE,MAF 2,MVOLO,JUBA,1250,224,1
2/16/2021,C208,5Y-BRE,MAF 2,JUBA,YAMBIO,962,352,1.3
2/16/2021,C208,5Y-BRE,MAF 2,YAMBIO,MARIDI,1053,119,0.6
2/16/2021,C208,5Y-BRE,MAF 2,MARIDI,JUBA,1240,239,1
2/19/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,1091,120,0.5
2/19/2021,C208,5Y-BRE,MAF 2,TORIT,OHILANG,1183,37,0.2
2/19/2021,C208,5Y-BRE,MAF 2,OHILANG,KAPOETA,1118,89,0.4
2/19/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOKICHOGGIO,1287,106,0.5
2/19/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,DUKA,818,330,1.4
2/19/2021,C208,5Y-BRE,MAF 2,DUKA,WILSON,1024,602,2.4
2/22/2021,C208,5Y-BRE,MAF 2,WILSON,JUBA,705,905,3.3
2/22/2021,C208,5Y-BRE,MAF 2,JUBA,WILSON,935,922,3.3
2/22/2021,C208,5Y-BRE,MAF 2,WILSON,LOKICHOGGIO,939,685,2.6
2/22/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,WILSON,1025,685,2.6
2/26/2021,C208,5Y-BRE,MAF 2,WILSON,LOKICHOGGIO,1076,685,2.5
2/26/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,JUBA,1147,313,1.1
3/22/2021,C208,5Y-BRE,MAF 2,WILSON,KAKUMA,652,608,2.3
3/22/2021,C208,5Y-BRE,MAF 2,KAKUMA,LOKI,972,80,0.4
3/22/2021,C208,5Y-BRE,MAF 2,LOKI,KAPOETA,910,106,0.4
3/22/2021,C208,5Y-BRE,MAF 2,KAPOETA,KURON,991,146,0.6
3/22/2021,C208,5Y-BRE,MAF 2,KURON,JUBA,1087,337,1.2
3/23/2021,C208,5Y-BRE,MAF 2,JUBA,IBBA,1022,270,1
3/23/2021,C208,5Y-BRE,MAF 2,IBBA,MARIDI,974,33,0.22
3/23/2021,C208,5Y-BRE,MAF 2,MARIDI,JUBA,1196,239,1
3/23/2021,C208,5Y-BRE,MAF 2,JUBA,YAMBIO,978,352,1.3
3/23/2021,C208,5Y-BRE,MAF 2,YAMBIO,JUBA,1058,352,1.5
3/24/2021,C208,5Y-BRE,MAF 2,JUBA,MABIOR(PANYAGOR),1095,256,1.1
3/24/2021,C208,5Y-BRE,MAF 2,MABIOR(PANYAGOR),JUBA,1246,256,1
3/27/2021,C208,5Y-BRE,MAF 2,JUBA,YAMBIO,912,352,1.3
3/27/2021,C208,5Y-BRE,MAF 2,YAMBIO,JUBA,988,352,1.4
3/29/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,978,120,0.5
3/29/2021,C208,5Y-BRE,MAF 2,TORIT,OHILANG,1059,37,0.2
3/29/2021,C208,5Y-BRE,MAF 2,OHILANG,KIMATONG,994,52,0.3
3/29/2021,C208,5Y-BRE,MAF 2,KIMATONG,KAPOETA,679,39,0.3
3/29/2021,C208,5Y-BRE,MAF 2,KAPOETA,NAGASHOT,726,56,0.3
3/29/2021,C208,5Y-BRE,MAF 2,NAGASHOT,JUBA,503,228,0.8
3/31/2021,C208,5Y-BRE,MAF 2,JUBA,MARIDI,821,239,0.9
3/31/2021,C208,5Y-BRE,MAF 2,MARIDI,YAMBIO,956,119,0.5
3/31/2021,C208,5Y-BRE,MAF 2,YAMBIO,TAMBURA,923,156,0.7
3/31/2021,C208,5Y-BRE,MAF 2,TAMBURA,JUBA,993,463,1.9
4/1/2021,C208,5Y-BRE,MAF 2,JUBA,KURON,993,337,1.5
4/1/2021,C208,5Y-BRE,MAF 2,KURON,JUBA,1003,337,1.2
4/6/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,915,120,0.6
4/6/2021,C208,5Y-BRE,MAF 2,TORIT,CHUKUDUM,1017,104,0.5
4/6/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,KAPOETA,769,65,0.3
4/6/2021,C208,5Y-BRE,MAF 2,KAPOETA,CHUKUDUM,1149,65,0.3
4/6/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,OHILANG,868,95,0.4
4/6/2021,C208,5Y-BRE,MAF 2,OHILANG,TORIT,1147,37,0.2
4/6/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1289,120,0.5
4/7/2021,C208,5Y-BRE,MAF 2,JUBA,KAJOKEJI,1197,113,0.6
4/7/2021,C208,5Y-BRE,MAF 2,kAJOKEJI,JUBA,1070,113,0.5
4/9/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,1007,120,0.6
4/9/2021,C208,5Y-BRE,MAF 2,TORIT,KAPOETA,1112,119,0.6
4/9/2021,C208,5Y-BRE,MAF 2,KAPOETA,CHUKUDUM,1198,65,0.4
4/9/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,JUBA,914,222,0.8
4/9/2021,C208,5Y-BRE,MAF 2,JUBA,MARIDI,964,239,0.9
4/9/2021,C208,5Y-BRE,MAF 2,MARIDI,JUBA,1104,239,0.9
4/10/2021,C208,5Y-BRE,MAF 2,JUBA,PIBOR,1153,272,1.1
4/10/2021,C208,5Y-BRE,MAF 2,PIBOR,JUBA,1327,272,1.1
4/12/2021,C208,5Y-BRE,MAF 2,JUBA,MAIWUT,873,519,2
4/12/2021,C208,5Y-BRE,MAF 2,MAIWUT,JUBA,875,519,1.8
4/13/2021,C208,5Y-BRE,MAF 2,JUBA,IBBA,1012,270,1
4/13/2021,C208,5Y-BRE,MAF 2,IBBA,MARIDI,952,33,0.2
4/13/2021,C208,5Y-BRE,MAF 2,MARIDI,JUBA,1182,239,1.1
4/13/2021,C208,5Y-BRE,MAF 2,JUBA,MUNDRI,1137,148,0.7
4/13/2021,C208,5Y-BRE,MAF 2,MUNDRI,JUBA,1138,148,0.6
4/14/2021,C208,5Y-BRE,MAF 2,JUBA,MVOLO,981,224,1
4/14/2021,C208,5Y-BRE,MAF 2,MVOLO,TONJ,1119,196,0.8
4/14/2021,C208,5Y-BRE,MAF 2,TONJ,RUMBEK,1136,120,0.6
4/14/2021,C208,5Y-BRE,MAF 2,RUMBEK,YIROL,1120,98,0.5
4/14/2021,C208,5Y-BRE,MAF 2,YIROL,JUBA,1210,222,0.9
4/15/2021,C208,5Y-BRE,MAF 2,JUBA,MARIDI,970,239,1
4/15/2021,C208,5Y-BRE,MAF 2,MARIDI,YAMBIO,1119,119,0.5
4/15/2021,C208,5Y-BRE,MAF 2,YAMBIO,JUBA,1095,352,1.5
4/16/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,933,120,0.6
4/16/2021,C208,5Y-BRE,MAF 2,TORIT,KAPOETA,1010,119,0.6
4/16/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOKICHOGGIO,1164,106,0.5
4/17/2021,C208,5Y-BRE,MAF 2,LOKI,WILSON,1053,684,2.6
5/18/2021,C208,5Y-BRE,MAF 2,WILSON,MOYALE,680,618,2.5
5/18/2021,C208,5Y-BRE,MAF 2,MOYALE,MARSABIT,1011,174,0.7
5/18/2021,C208,5Y-BRE,MAF 2,MARSABIT,WILSON,1124,452,1.6
5/25/2021,C208,5Y-BRE,MAF 2,WILSON,WILSON,713,492,1.9
5/26/2021,C208,5Y-BRE,MAF 2,WILSON,WILSON,1082,259,1
5/28/2021,C208,5Y-BRE,MAF 2,WILSON,LOGLOGO,696,409,1.5
5/28/2021,C208,5Y-BRE,MAF 2,LOGLOGO,WILSON,864,413,1.4
6/8/2021,C208,5Y-BRE,MAF 2,WILSON,LOGLOGO,1115,409,1.7
6/8/2021,C208,5Y-BRE,MAF 2,LOGLOGO,MARSABIT,728,41,0.2
6/8/2021,C208,5Y-BRE,MAF 2,MARSABIT,WILSON,797,448,1.5
6/11/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,KAPOETA,998,106,0.5
6/11/2021,C208,5Y-BRE,MAF 2,KAPOETA,CHUKUDUM,1089,65,0.3
6/11/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,TORIT,809,104,0.5
6/11/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1202,120,0.5
6/11/2021,C208,5Y-BRE,MAF 2,WILSON,LOKICHOGGIO,778,685,2.6
6/17/2021,C208,5Y-BRE,MAF 2,JUBA,WILSON,1051,922,3.2
6/26/2021,C208,5Y-BRE,MAF 2,WILSON,KARGI,859,446,1.7
6/26/2021,C208,5Y-BRE,MAF 2,KARGI,WILSON,1060,450,1.8
6/28/2021,C208,5Y-BRE,MAF 2,WILSON,HOMABAY,1083,272,1.1
6/28/2021,C208,5Y-BRE,MAF 2,HOMABAY,WILSON,1248,278,1.1
7/1/2021,C208,5Y-BRE,MAF 2,WILSON,WILSON,1011,207,0.8
7/2/2021,C208,5Y-BRE,MAF 2,WILSON,SESIA,920,254,1.1
7/2/2021,C208,5Y-BRE,MAF 2,SESIA,KORR,628,139,0.7
7/2/2021,C208,5Y-BRE,MAF 2,KORR,WILSON,664,392,1.6
7/5/2021,C208,5Y-BRE,MAF 2,WILSON,LOKICHOGGIO,667,685,2.6
7/5/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,KAKUMA,1033,80,0.4
7/5/2021,C208,5Y-BRE,MAF 2,KAKUMA,WILSON,1079,607,2.2
7/8/2021,C208,5Y-BRE,MAF 2,WILSON,JUBA,695,900,3.4
7/14/2021,C208,5Y-BRE,MAF 2,JUBA,YIROL,1115,222,1
7/14/2021,C208,5Y-BRE,MAF 2,YIROL,RUMBEK,1236,98,0.5
7/14/2021,C208,5Y-BRE,MAF 2,RUMBEK,LIETHNOM,986,237,1.1
7/14/2021,C208,5Y-BRE,MAF 2,LIETHNOM,RUMBEK,853,237,0.9
7/14/2021,C208,5Y-BRE,MAF 2,RUMBEK,JUBA,1122,304,1.3
7/16/2021,C208,5Y-BRE,MAF 2,JUBA,LOKICHOGGIO,771,313,1.2
7/16/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,KAPOETA,944,106,0.5
7/16/2021,C208,5Y-BRE,MAF 2,KAPOETA,TORIT,1025,119,0.5
7/16/2021,C208,5Y-BRE,MAF 2,TORIT,CHUKUDUM,1107,104,0.5
7/16/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,JUBA,868,222,0.9
7/19/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,941,120,0.5
7/19/2021,C208,5Y-BRE,MAF 2,TORIT,CHUKUDUM,1003,104,0.5
7/19/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,KAPOETA,763,65,0.3
7/19/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOKUTOK,1139,82,0.4
7/19/2021,C208,5Y-BRE,MAF 2,LOKUTOK,OHILANG,733,9,0.2
7/19/2021,C208,5Y-BRE,MAF 2,OHILANG,TORIT,1119,37,0.2
7/19/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1252,120,0.5
7/20/2021,C208,5Y-BRE,MAF 2,JUBA,MVOLO,893,224,1.1
7/20/2021,C208,5Y-BRE,MAF 2,MVOLO,WAU,1024,285,1.2
7/20/2021,C208,5Y-BRE,MAF 2,WAU,TONJ,977,91,0.4
7/20/2021,C208,5Y-BRE,MAF 2,TONJ,RUMBEK,928,120,0.5
7/20/2021,C208,5Y-BRE,MAF 2,RUMBEK,YIROL,1115,98,0.5
7/20/2021,C208,5Y-BRE,MAF 2,YIROL,JUBA,1183,222,0.9
7/22/2021,C208,5Y-BRE,MAF 2,JUBA ,MUNDRI,972,148,0.7
7/22/2021,C208,5Y-BRE,MAF 2,MUNDRI,MARIDI,985,113,0.5
7/22/2021,C208,5Y-BRE,MAF 2,MARIDI,JUBA,1143,239,0.9
7/22/2021,C208,5Y-BRE,MAF 2,JUBA ,YAMBIO,884,352,1.4
7/22/2021,C208,5Y-BRE,MAF 2,YAMBIO,IBBA,965,85,0.4
7/22/2021,C208,5Y-BRE,MAF 2,IBBA,JUBA,966,270,1
7/23/2021,C208,5Y-BRE,MAF 2,JUBA ,TORIT,990,120,0.5
7/23/2021,C208,5Y-BRE,MAF 2,TORIT,OHILANG,1061,37,0.3
7/23/2021,C208,5Y-BRE,MAF 2,OHILANG,KIMATONG,996,52,0.3
7/23/2021,C208,5Y-BRE,MAF 2,KIMATONG,TORIT,681,80,0.4
7/23/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1224,120,0.5
7/26/2021,C208,5Y-BRE,MAF 2,JUBA ,TORIT,946,120,0.6
7/26/2021,C208,5Y-BRE,MAF 2,TORIT,OHILANG,1020,37,0.3
7/26/2021,C208,5Y-BRE,MAF 2,OHILANG,CHUKUDUM,946,95,0.5
7/26/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,KAPOETA,792,65,0.3
7/26/2021,C208,5Y-BRE,MAF 2,KAPOETA,JUBA,1172,220,0.9
7/28/2021,C208,5Y-BRE,MAF 2,JUBA ,MVOLO,995,224,1
7/28/2021,C208,5Y-BRE,MAF 2,MVOLO,TONJ,1156,196,0.9
7/28/2021,C208,5Y-BRE,MAF 2,TONJ,WAU,1173,91,0.5
7/28/2021,C208,5Y-BRE,MAF 2,WAU,JUBA,1019,509,1.8
7/30/2021,C208,5Y-BRE,MAF 2,JUBA ,TORIT,1070,120,0.6
7/30/2021,C208,5Y-BRE,MAF 2,TORIT,KAPOETA,1164,119,0.5
7/30/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOKICHOGGIO,1255,106,0.8
7/30/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,KAPOETA,1055,106,0.5
7/30/2021,C208,5Y-BRE,MAF 2,KAPOETA,KIMATONG,1139,39,0.2
7/30/2021,C208,5Y-BRE,MAF 2,KIMATONG,TORIT,715,80,0.4
7/30/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1252,120,0.5
8/2/2021,C208,5Y-BRE,MAF 2,JUBA,KAPOETA,940,220,1
8/2/2021,C208,5Y-BRE,MAF 2,KAPOETA,CHUKUDUM,1092,65,0.4
8/2/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,JUBA,807,222,0.9
8/3/2021,C208,5Y-BRE,MAF 2,JUBA,MARIDI,992,239,1
8/3/2021,C208,5Y-BRE,MAF 2,MARIDI,JUBA,1129,239,0.9
8/3/2021,C208,5Y-BRE,MAF 2,JUBA,IBBA,879,270,1.2
8/3/2021,C208,5Y-BRE,MAF 2,IBBA,YAMBIO,857,85,0.4
8/3/2021,C208,5Y-BRE,MAF 2,YAMBIO,JUBA,1005,352,0.4
8/4/2021,C208,5Y-BRE,MAF 2,JUBA,MVOLO,81,224,1
8/4/2021,C208,5Y-BRE,MAF 2,MVOLO,MALUALKON,61,417,1.6
8/4/2021,C208,5Y-BRE,MAF 2,MALUALKON,JUBA,0,635,2.4
8/5/2021,C208,5Y-BRE,MAF 2,JUBA,YAMBIO,936,352,1.3
8/5/2021,C208,5Y-BRE,MAF 2,YAMBIO,JUBA,1029,352,1.5
8/5/2021,C208,5Y-BRE,MAF 2,JUBA,MUNDRI,979,148,0.7
8/5/2021,C208,5Y-BRE,MAF 2,MUNDRI,IBBA,1003,146,0.6
8/5/2021,C208,5Y-BRE,MAF 2,IBBA,JUBA,994,270,1.1
8/6/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,1001,120,0.5
8/6/2021,C208,5Y-BRE,MAF 2,TORIT,KAPOETA,1124,119,0.6
8/6/2021,C208,5Y-BRE,MAF 2,KAPOETA,TORIT,1183,119,0.5
8/6/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1246,120,0.5
8/10/2021,C208,5Y-BRE,MAF 2,JUBA,IBBA,727,270,1.2
8/10/2021,C208,5Y-BRE,MAF 2,IBBA,TAMBURA,693,207,0.9
8/10/2021,C208,5Y-BRE,MAF 2,TAMBURA,MUNDRI,898,318,1.2
8/10/2021,C208,5Y-BRE,MAF 2,MUNDRI,JUBA,1111,148,0.7
8/12/2021,C208,5Y-BRE,MAF 2,JUBA,YAMBIO,921,352,1.3
8/12/2021,C208,5Y-BRE,MAF 2,YAMBIO,MARIDI,996,119,0.6
8/12/2021,C208,5Y-BRE,MAF 2,MARIDI,JUBA,1188,239,0.9
8/13/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,809,120,0.6
8/13/2021,C208,5Y-BRE,MAF 2,TORIT,KAPOETA,875,119,0.6
8/13/2021,C208,5Y-BRE,MAF 2,KAPOETA,LOKICHOGGIO,970,106,0.8
8/13/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,WILSON,1031,685,2.5
8/23/2021,C208,5Y-BRE,MAF 2,WILSON,WILSON,1132,78,0.3
8/24/2021,C208,5Y-BRE,MAF 2,WILSON,NAMAREI,754,374,1.6
8/24/2021,C208,5Y-BRE,MAF 2,NAMAREI,KARGI,642,74,0.3
8/25/2021,C208,5Y-BRE,MAF 2,KARGI,LODWAR,1012,228,0.9
8/25/2021,C208,5Y-BRE,MAF 2,LODWAR,LOKICHAR,1149,81,0.4
8/26/2021,C208,5Y-BRE,MAF 2,LOKICHAR,WILSON,1222,444,1.7
8/31/2021,C208,5Y-BRE,MAF 2,WILSON,HOMABAY,1072,272,1.1
9/1/2021,C208,5Y-BRE,MAF 2,HOMABAY,WIL,1234,278,1.2
9/3/2021,C208,5Y-BRE,MAF 2,WIL,LOGLOGO,969,409,1.6
9/3/2021,C208,5Y-BRE,MAF 2,LOGLOGO,MARSABIT,882,41,0.2
9/3/2021,C208,5Y-BRE,MAF 2,MARSABIT,MOYALE,929,174,0.7
9/3/2021,C208,5Y-BRE,MAF 2,MOYALE,GATAB LOWER,1035,259,1
9/3/2021,C208,5Y-BRE,MAF 2,GATAB LOWER,SEDAR,476,31,0.2
9/3/2021,C208,5Y-BRE,MAF 2,SEDAR,WILSON,1225,416,1.5
9/6/2021,C208,5Y-BRE,MAF 2,WILSON,LOKICHOGGIO,659,684,2.5
9/6/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,WILSON,1037,684,2.4
9/27/2021,C208,5Y-BRE,MAF 2,WILSON,LOGLOGO,938,488,1.7
9/27/2021,C208,5Y-BRE,MAF 2,LOGLOGO,MOYALE,897,209,0.9
9/27/2021,C208,5Y-BRE,MAF 2,MOYALE,WILSON,1034,622,2.1
9/28/2021,C208,5Y-BRE,MAF 2,WILSON,ELDORET INT'L,991,266,0.9
9/28/2021,C208,5Y-BRE,MAF 2,ELDORET INT'L,KEEKOROK,1149,220,0.8
9/28/2021,C208,5Y-BRE,MAF 2,KEEKOROK,WILSON,1283,176,0.9
9/30/2021,C208,5Y-BRE,MAF 2,WILSON,KEEKOROK,1050,178,0.7
9/30/2021,C208,5Y-BRE,MAF 2,KEEKOROK,WILSON,1157,176,0.7
9/30/2021,C208,5Y-BRE,MAF 2,WILSON,WILSON,616,181,0.7
10/1/2021,C208,5Y-BRE,MAF 2,WILSON,SEDAR,656,414,1.6
10/1/2021,C208,5Y-BRE,MAF 2,SEDAR,DUKANA,888,191,0.8
10/1/2021,C208,5Y-BRE,MAF 2,DUKANA,MOYALE,1005,207,0.9
10/1/2021,C208,5Y-BRE,MAF 2,MOYALE,MARSABIT,1132,174,0.7
10/1/2021,C208,5Y-BRE,MAF 2,MARSABIT,LOGLOGO,1239,41,0.2
10/1/2021,C208,5Y-BRE,MAF 2,LOGLOGO,WILSON,1199,488,1.5
10/4/2021,C208,5Y-BRE,MAF 2,WILSON,NANYUKI,1125,150,0.6
10/4/2021,C208,5Y-BRE,MAF 2,NANYUKI,SESIA,705,109,0.5
10/4/2021,C208,5Y-BRE,MAF 2,SESIA,WILSON,879,274,0.9
10/8/2021,C208,5Y-BRE,MAF 2,LOKICHOGGIO,KAPOETA,1051,106,0.5
10/8/2021,C208,5Y-BRE,MAF 2,KAPOETA,CHUKUDUM,1116,65,0.3
10/8/2021,C208,5Y-BRE,MAF 2,CHUKUDUM,TORIT,854,104,0.5
10/8/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1252,120,0.6
10/8/2021,C208,5Y-BRE,MAF 2,WILSON,MARSABIT,617,448,1.7
10/8/2021,C208,5Y-BRE,MAF 2,MARSABIT,LOKICHOGGIO,868,455,1.7
10/18/2021,C208,5Y-BRE,MAF 2,JUBA,TORIT,1162,120,0.6
10/18/2021,C208,5Y-BRE,MAF 2,TORIT,JUBA,1251,120,0.5
10/18/2021,C208,5Y-BRE,MAF 2,JUBA,KIMATONG,1059,183,0.8
10/18/2021,C208,5Y-BRE,MAF 2,KIMATONG,KAPOETA,709,39,0.3
